Measurements.Samples,Spot.249117,Spot.249150,Spot.249151,Spot.249152,Spot.249157,Spot.249158,Spot.249159,Spot.249160,Spot.249194,Spot.249195,Spot.249196,Spot.249197,Spot.249209,Spot.249210,Spot.249240,Spot.249258,Spot.249259,Spot.249260,Spot.249261,Spot.249262,Spot.249314,Spot.249315,Spot.249316,Spot.249317,Spot.249372,Spot.249373,Spot.249374,Spot.249433,Spot.249434,Spot.249435,Spot.249436,Spot.249498,Spot.249499,Spot.249500,Spot.249501,Spot.249564,Spot.249565,Spot.249566,Spot.249631,Spot.249632,Spot.249633,Spot.249634,Spot.249701,Spot.249702,Spot.249703,Spot.249772,Spot.249773,Spot.249774,Spot.249845,Spot.249846,Spot.249847,Spot.249848,Spot.249920,Spot.249921,Spot.249922,Spot.249923,Spot.249999,Spot.250000,Spot.250001,Spot.250080,Spot.250081,Spot.250082,Spot.250164,Spot.250165,Spot.250166,Spot.250252,Spot.250253,Spot.250254,Spot.250344,Spot.250345,Spot.250346,Spot.250438,Spot.250439,Spot.250440,Spot.250535,Spot.250536,Spot.250589,Spot.250635,Spot.250636,Spot.250637,Spot.250688,Spot.250740,Spot.250741,Spot.250846,Spot.250956,Spot.251018,Spot.251065,Spot.251066,Spot.251175,Spot.251176,Spot.251227,Spot.251228,Spot.251340,Spot.251341,Spot.251591
Globosided406_2,257828.1901,138804.0393,233536.072,303044.597,329251.7627,286313.548,154396.2871,300372.1516,237081.2705,173060.8943,255163.2318,189710.3019,260082.7064,196945.9115,119287.2744,243283.2487,211976.0087,266017.6634,245749.8842,188468.1864,149499.2459,308153.9402,377407.3211,341093.1492,178172.2342,413737.9205,245672.6752,245930.3463,346753.714,352183.5357,249884.2661,315831.3212,328584.4935,384896.9705,200078.2872,329456.9553,310714.4932,336609.7291,351826.4648,449247.8266,233670.2128,178931.2706,293585.676,391198.4174,209544.3873,439104.5469,335572.6013,312183.7082,282677.6429,233914.6824,324482.0963,193152.9359,178244.4965,279368.8845,314581.1078,208310.2827,300877.2914,352827.8345,265865.3698,174267.2483,298872.8889,225004.4653,265392.7261,342018.8727,204691.9009,225046.0389,352598.3811,320066.4363,274205.351,274856.5326,206624.2653,330230.1849,248176.3802,212015.2356,286668.8519,266701.122,199702.2065,189274.7656,318715.7561,163281.2759,138194.917,370069.3682,310000.016,206135.1986,165607.5984,221860.0825,266777.8009,237315.0494,229225.6137,255771.1972,269425.909,251253.53,188428.2961,170534.4974,159723.3837
Globosided406_3,175866.5126,101725.526,157052.3794,282886.3385,203244.704,178942.9202,119432.5839,191418.2562,165179.7511,117636.0523,148594.317,149589.155,174618.8633,147995.366,87999.73192,172494.7041,125417.6492,192419.2908,153310.3313,129326.3318,133003.6396,224422.3916,286278.9931,227463.8569,116647.1465,303296.1421,178428.7796,167110.8221,246353.593,287969.1739,228627.8405,219156.1397,232615.9701,283522.0872,137236.6727,219924.2175,225497.6612,198649.4771,238415.431,295367.0239,132103.0759,96608.61474,178369.5407,280487.5178,167169.2575,267110.4622,307470.7805,203645.6443,209498.0979,187064.6915,190124.7576,160744.3278,122823.6916,204175.9491,194791.5538,121160.2619,205201.1077,314359.7838,189770.9933,179687.7313,180627.8391,121240.4157,178985.7759,198029.8119,144597.3737,199888.7357,243024.8019,258592.6319,210833.1104,149626.2558,183386.019,192952.0067,149105.9351,164845.4399,178574.7231,208775.9257,117559.1138,119273.1634,243183.406,136521.8255,125731.9557,221465.1877,233122.3277,135793.6875,145683.6291,124819.4878,229171.2713,171483.4781,182101.2846,198608.3466,191648.6747,139421.8418,104552.2749,107585.9242,126978.0054
Globosided406_4,126339.7832,74493.71342,93974.49034,123232.0997,164476.2744,106637.0576,82031.28115,116508.3397,93147.24626,56481.27885,88403.95181,67542.24981,88691.61837,78302.76255,49421.2602,94786.42348,81239.65073,119804.0867,66453.95208,81882.85839,72898.68579,125535.8984,125149.477,85167.77586,0,184448.6902,89033.53124,73683.26132,106852.6004,172127.3535,139242.3593,125738.8254,138516.8418,181297.2728,61758.84231,150175.2317,129957.4414,102978.1878,160152.0581,123262.8079,100576.0863,68226.92188,125378.9444,165263.2631,86226.95125,135010.4776,170141.8291,122448.5429,120811.0803,91532.24948,118221.0932,101236.8577,57645.01582,97400.43026,142589.0924,84494.16923,108880.198,180452.9238,99768.01808,86177.5064,118094.9139,115321.1256,119891.8963,106528.9544,62835.69431,96149.39438,102877.0915,124218.6573,145559.9286,80344.78655,88832.89198,138804.7098,108125.9575,100207.3611,89761.20495,111049.3287,56773.87387,73639.51379,144322.1532,62072.79836,61310.46964,164194.1373,134464.7393,87789.86914,81610.22615,82818.25613,117797.9023,84530.00791,87647.9317,82107.11649,112335.1016,103614.2884,75504.61831,95089.75601,86721.49883
Globosided406_5,0,0,0,0,43187.35291,38008.91093,0,0,0,0,0,37251.50355,35644.13956,26511.47872,0,31547.75552,0,49281.74766,34100.48141,24311.18894,0,46611.37375,41156.6919,0,0,0,35903.30232,32621.4142,38731.80554,39538.82161,37406.10957,0,0,49436.34383,0,38217.28224,38422.80969,31523.50948,49863.56717,61566.84633,29217.3269,23761.6896,0,43009.71281,38415.73385,43998.89207,0,0,38181.12275,0,0,38765.33838,0,0,0,0,0,55504.6891,0,27964.62985,0,0,41142.96716,44533.67861,0,34379.90139,44452.45828,0,45010.44179,0,0,39755.50638,37910.58652,0,0,37835.06109,0,27423.79445,46656.32414,0,0,0,41572.28774,0,0,41071.53803,0,0,0,34087.55596,0,39076.90618,0,0,0
Globosided406_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38500.1617,0,23770.38698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL8218_0,174855.3827,64813.84257,115702.8017,172587.3167,215978.8343,129227.4781,121431.3979,140655.1398,192539.1806,91479.44002,128263.3367,103505.6655,165414.2312,120011.4167,63883.1897,135531.6388,121024.5593,125716.6055,106262.3993,96727.87467,79916.40802,148672.7339,174107.2177,98010.66777,68435.08627,268933.817,148025.3663,161506.3619,152997.8439,230027.4308,200818.5094,169486.5675,148173.085,203844.3996,137338.0396,153221.6817,132469.0717,145156.3211,219591.5036,204700.1786,124866.3384,153681.1681,132078.7429,183752.4738,140187.1396,159213.4777,195067.3015,149388.1994,126806.3092,103507.4226,151591.8034,106148.4446,111251.8885,140259.7759,148021.1718,100699.8796,130901.7839,202279.5979,104036.1339,91032.92632,122931.2825,101273.1057,172648.6415,187659.6037,122385.2732,113617.938,170119.5025,206900.7376,286998.6627,130803.9038,162632.7867,217659.9896,113048.8086,144874.2017,143510.8262,170389.0612,67827.09113,87082.81395,214717.5715,91185.11217,87412.94283,205609.311,234264.6245,174998.9487,113380.3818,124711.7445,162006.1876,159309.2786,119030.4312,138648.7787,144066.8121,94204.99792,121796.8273,85308.86439,92063.59566
CL8218_1,149242.8461,86062.95898,120630.7486,165356.2871,193064.7695,112506.2233,105007.5593,128408.969,100166.8351,110567.5804,116703.2107,107883.8426,109100.6277,117277.9284,102829.6759,106258.2485,85936.79544,136518.9671,77827.19609,104384.3516,91118.4857,193700.7945,175026.0724,146988.3282,97103.34613,257038.1576,122166.7146,107161.0123,154283.5526,181649.0113,227064.0871,118458.9428,124731.4261,275841.5719,121511.1405,116284.3197,171252.4843,119510.7954,150337.8181,188053.6238,100035.826,93625.62599,114315.1614,210954.1886,118068.1018,164314.7356,185935.567,124093.5455,108663.2819,84162.24993,167671.6846,103970.2,97425.08706,122112.5708,143048.2429,76653.23751,128451.4698,226722.3116,99687.40516,125232.0804,113483.9384,131239.7162,141091.492,122067.6931,118554.0258,98370.65834,137277.9111,173846.926,164018.4389,111951.0093,96419.36678,232198.5663,102542.5074,130323.5071,115413.0882,188653.2749,85149.79095,86394.10425,208520.527,80415.13566,74040.99758,201850.3038,159199.8343,89444.51989,89433.80616,123522.0339,175556.8365,171030.3349,99433.11684,165869.5246,151717.0308,202099.3504,67376.04671,88148.31467,90669.81593
CL8218_2,98613.6328,0,80651.49544,101831.6744,108157.7326,62622.19753,0,88556.65712,60053.96722,54126.52628,89219.44563,92260.23693,112712.8232,86827.30419,0,82906.58143,49194.50284,100740.5855,60402.11142,79126.99496,0,94308.25454,133210.385,90973.17778,47125.09345,125275.7472,75647.58933,71287.01101,91993.91588,136068.6516,140186.2513,98572.74687,100441.5955,132816.1087,84164.11424,153505.1412,129220.8862,99470.25021,112563.8881,142064.3707,85210.4438,74954.87849,67646.49885,128117.7407,56407.93004,102154.9249,112147.1602,107463.5307,77822.11295,67667.49619,0,71158.92018,68092.18268,79241.46783,107349.1511,63771.04611,83184.04735,131436.884,69853.11487,57450.39338,110674.831,65300.92618,104835.9985,97028.97297,67603.76219,64535.05624,102392.5913,104732.9248,0,95393.25987,109160.3222,121662.4111,58054.11084,92061.02407,67748.31795,85994.93646,0,83169.96489,136144.3197,56125.11664,45993.72175,137581.8988,111642.9261,80466.9779,62668.29965,57022.13963,118186.3047,89376.58705,70516.19484,106843.6125,85692.5078,78419.27448,0,72745.03839,0
GM1381_0,90437.9009,76666.77355,70239.33218,0,0,64837.913,76760.17615,44387.17387,51776.94761,85045.00509,114062.1786,95647.7812,0,49603.31397,46405.08203,71502.67843,38341.05769,83065.74819,41846.66346,69230.52748,123670.1937,50762.47444,100549.0774,66787.835,39173.00098,54187.44159,36378.58255,75113.69419,49905.63597,56449.27817,81111.29582,52100.1467,49321.44254,76210.65204,60760.08969,50821.40093,51712.52783,48442.9983,108045.2179,0,44860.7309,51314.63234,57481.96397,59943.10292,58397.07463,66024.3158,56217.91696,57884.08852,82440.63543,0,0,59624.9422,80267.55566,68573.90747,77845.23007,44900.77204,81929.59183,82793.50992,47145.42235,49083.52423,51159.73968,58624.56538,68577.0752,66763.82504,38621.99572,49425.56938,0,106514.9198,71191.48449,52014.92811,102016.9918,65354.56976,0,90238.35905,43333.29153,51744.98589,42058.83622,66553.87369,80797.13602,42822.4128,41269.11017,73511.23184,98931.04173,51342.50393,66888.64789,0,135697.1135,81010.63508,67178.87739,73215.74999,73099.94398,0,63465.02664,68118.48613,82461.20566
GM1381_1,87243.48994,61272.63954,57949.21487,58036.12212,0,62140.62535,53851.10129,0,61675.83329,89420.63835,111101.0019,117504.8124,45470.56232,47569.24211,46827.25411,60474.94684,47613.6554,70551.08404,57438.40072,78057.8932,124302.4942,61505.45811,71261.70047,55296.53276,32417.28651,51987.15842,42950.48136,70004.77222,0,57905.35151,67777.46645,57655.13528,42234.21835,90704.44043,73538.19058,62578.06038,51441.49791,58998.94548,98521.22486,0,0,45836.52403,50765.01888,60213.87919,53496.66853,58006.42562,63236.90211,56896.73267,67730.15163,32811.90648,67099.53561,68033.13233,77210.19062,51901.17493,66804.19676,92105.65501,53221.09338,85893.86022,54060.23513,31330.29962,57532.52886,61023.0126,73819.36206,54699.28128,49868.41698,48808.26114,44903.05107,87310.81796,76591.97287,58472.44998,94761.95506,63025.14852,44015.09321,76777.19778,65811.30517,40374.70382,40208.81371,61858.40073,77020.13987,48804.36044,52533.26149,72680.39124,140422.4739,55969.9186,60586.13811,39739.54029,82772.32374,80848.15758,77313.42292,82786.89918,51430.68787,0,65290.20375,57507.86467,70927.83814
GM1381_2,0,49065.41172,0,0,0,0,41318.38596,0,37339.10219,41270.55168,75799.74277,65299.70771,0,0,30254.39319,0,27097.40668,43279.62444,0,46501.47934,60436.65956,0,46242.97774,38675.81097,0,0,0,51717.74255,0,0,49711.11164,0,0,0,39749.53163,0,42970.37615,49461.04508,0,0,0,0,53014.21535,0,0,52622.17511,0,0,0,0,0,36395.95522,44650.84367,0,0,40114.57961,45508.51771,49075.8474,44595.12288,29961.55525,47881.61434,0,0,0,32893.84748,35578.74096,0,0,55719.26859,0,49421.49041,0,38899.8632,41446.0199,0,38173.05894,0,40471.65903,54893.52978,28110.94179,27277.86722,0,64663.61295,34733.3104,39204.48264,0,53151.66905,47522.44465,49079.11437,36774.16568,0,0,0,0,51934.65946
GM1381_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM1381_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA1d506_0,140803.6784,112096.9451,144608.458,187880.1953,187607.3231,131220.2925,112890.5911,122034.5219,135878.3476,151821.466,142030.1957,130947.132,149963.9963,108006.0519,81176.8964,118348.4425,113500.2085,121819.2112,127556.4311,97179.97318,107134.3516,171437.1219,163511.9115,156847.0103,120047.4631,243856.3318,124570.6185,126370.5651,140886.0398,170130.9561,219045.7993,163382.1706,146380.3576,243166.2464,126185.0119,159683.7283,177728.1178,135196.2503,192954.0716,183693.0954,113055.4809,112701.0973,143617.1887,211514.3057,153690.8248,163036.5672,194366.8123,214955.2048,122375.0247,140803.5404,180966.0892,127969.162,114824.7115,154998.2647,226475.5026,79520.70369,155693.4151,223753.4604,121471.6808,114274.5427,197901.9173,139595.7316,178908.0395,195053.1222,129076.8206,116537.6918,194088.646,219853.9091,194696.7127,168996.1127,135324.6903,199449.0862,144071.8362,145455.4813,142518.9146,145514.2159,83483.4677,102293.2906,194037.3795,103144.3376,77705.55189,176086.9022,212920.3543,96251.61866,127638.5025,99456.63118,163115.2085,162659.7857,112996.4114,150077.3352,138234.178,134296.2336,114225.3912,117783.2937,111413.7683
GA1d506_1,182065.0416,98397.00957,106540.1006,181038.7932,152741.365,139260.519,82825.5531,135220.8775,113553.6843,124692.4249,109159.3715,114777.5454,125214.7826,92720.09637,76891.55992,115619.5064,74112.81705,101573.8408,104865.7849,82689.01593,111058.221,168121.0946,144911.331,137043.5117,99293.86183,194189.231,117224.3156,120282.4523,124890.4718,199514.7077,169342.0277,125053.5608,146908.2405,213411.1766,138316.878,139920.0784,173744.5021,131894.8217,153039.6141,210727.4389,116259.1433,89993.07626,161542.9164,237935.176,129431.7899,161972.1162,158114.3242,206691.8551,128634.7262,132343.5232,178804.0752,128737.5563,75582.3042,146065.7134,143198.2075,118128.3107,130934.6628,212518.5101,110162.3957,92499.83678,166849.1074,110403.104,166885.3662,190730.8894,88089.74755,133447.2092,177962.6417,154334.9024,177766.2086,137099.6127,140929.1333,146636.3738,128706.8023,119290.3656,153672.1111,139412.7727,95570.9294,105785.3483,175590.5936,104071.5523,65887.13588,202792.373,201611.406,110569.8583,114871.1895,86711.1572,111232.1301,128428.2587,163612.8171,140425.2268,147900.7572,118885.5469,103556.9734,106686.3834,120844.4074
GA1d506_2,0,70545.71569,77072.02005,106851.2028,91004.5944,90467.17302,64119.38691,77157.33109,75595.36674,80104.12208,0,69643.51396,82689.26177,55426.58803,45239.27329,73594.90805,57976.73877,0,77834.22783,59341.86018,76807.96895,111205.5126,107551.2715,101109.4127,62662.3483,113954.68,0,79522.10813,82584.89342,104653.6983,95139.87561,0,95485.64507,150254.6544,95185.33353,79144.40921,99116.95236,98108.6321,119015.8484,121760.6845,63827.47906,65696.65695,85346.09066,157846.4025,59874.95241,94411.42297,95504.7075,119170.7232,102928.948,71750.08681,92888.54993,85222.8164,0,77976.14468,120726.8278,66068.04195,79321.00815,112758.606,93393.22244,71448.84231,124929.0462,76847.97286,93640.09131,99476.69505,50569.43988,68647.23421,105531.4756,116739.6502,92022.29323,82532.03255,74081.80426,99003.79541,77432.62884,71322.58427,121642.6611,93113.56451,64924.81299,59048.3829,118816.3489,74045.44372,50116.16122,105049.9667,85762.24658,71408.58948,63276.48672,0,112703.4453,0,79962.81121,72967.20292,82006.78887,76020.83581,75934.5853,75386.86311,81627.47407
Globosided561_0,62571.75528,48710.25707,59129.31578,60914.65953,37512.91047,39980.63874,51697.28994,57086.74563,52114.84766,48173.26442,74847.44875,64344.98142,49481.21891,37949.94275,33686.2201,55357.79099,44199.20088,65370.9338,58377.68391,55962.1816,64141.90968,64068.04233,69347.94868,36888.67694,45872.84861,0,44038.36736,49685.8097,69466.84803,44845.73505,55735.30507,62421.40669,47456.01893,60234.25268,68168.83451,58214.16118,81365.31171,56877.77865,64485.74165,75210.71696,38135.43136,35095.97862,63713.17725,70575.88138,37428.74995,76973.88527,111246.1884,51101.07968,48741.09431,38354.82077,51687.59021,48420.25661,44388.34315,89628.11011,68507.63621,38626.38083,62982.7253,76268.55115,44237.37273,44935.55645,61961.38201,39028.38733,67072.70708,54076.38453,32238.26013,50464.49647,47486.58636,59771.22176,62442.82692,56063.31925,50269.97352,52635.30277,41344.32021,50096.43131,52930.26621,38511.73287,34640.28267,39252.98002,51113.80328,44635.54787,29043.91566,38364.25067,60323.20791,43195.74024,31239.69551,47702.7441,62283.53863,52901.29044,42765.64196,52582.58505,66835.90012,43756.11762,47381.92,46910.76929,39109.25616
Globosided561_1,82460.64415,81267.93949,50994.34532,68317.21413,54089.86414,95916.05922,62446.94961,78158.4924,72573.76703,63276.91823,85309.14996,92133.42767,60612.70346,40801.59641,39062.43925,61639.19539,39571.56882,68386.0772,53385.38551,38732.43708,65854.94637,86499.44728,53852.23978,42857.69033,40186.26891,79266.8046,51223.01023,58182.97035,68384.45122,48347.15886,63775.54809,53374.58965,50969.50053,85202.22955,54098.78963,65409.83235,61317.49763,63232.89149,71978.402,59366.87163,42279.21784,30899.03473,59592.21067,67649.20002,31282.12521,77938.16807,85044.72513,68726.36366,63246.43837,43191.15277,53957.81074,48578.09445,37334.14544,53982.57165,133472.3333,38790.83094,60877.826,87548.70876,49506.08199,44912.87892,65627.20695,36846.46459,80521.9412,85156.18232,39223.57502,35676.81071,53670.007,49276.51031,89181.33907,41201.74187,44104.36141,87532.20608,45506.07086,51707.60732,51510.96118,56261.60912,36076.57687,50214.16771,55230.37551,41026.39359,28764.38696,51798.11348,75390.0842,59746.87669,46419.51661,54906.48367,95653.28619,65727.13808,51452.22426,64798.41075,54816.35305,69253.23323,59652.4146,56021.96551,48212.75603
Globosided561_2,73508.46689,37357.75745,60494.07052,65425.34295,48785.8256,62136.57517,54283.83409,74895.1381,74775.93818,63344.3319,67606.90611,60762.14786,49728.25495,43894.47337,47565.3614,64927.6845,36778.10465,54117.88173,58906.03234,45085.81693,55231.27652,64392.96869,55895.29392,52780.1805,24812.04818,56541.15606,37617.98553,60244.21803,105456.5596,60943.09489,39748.64026,57263.05756,68114.90168,57324.14137,43520.6275,46846.40242,68200.49117,38775.55226,72707.03963,67650.72799,42272.4101,26981.12836,45664.08251,70706.67309,31435.38147,70089.45226,56716.2793,59173.41594,0,40832.35998,53232.7951,42339.72653,44717.69289,62571.72946,72803.0996,51312.78775,59027.04476,116894.2444,55744.10264,27111.82278,0,35846.75201,71782.4968,53503.91506,30442.62773,46602.65825,52235.09908,0,77162.64993,43339.47481,50397.45992,63368.86718,47210.40482,51395.81434,44740.85063,38650.51039,0,41765.15505,59738.46909,35558.74804,29531.78714,56959.94047,62701.52072,50410.35308,44045.39604,47262.31988,60148.87183,43441.12375,0,53822.72223,63938.45209,46217.33555,59037.17468,46135.71143,49079.09971
Globosided561_3,0,27631.90809,34814.81114,43983.60429,33124.9262,0,26066.60024,50204.60018,42145.31427,47069.44196,42954.43191,53986.20884,36058.36837,26203.43244,0,0,29376.53875,49266.50297,0,26581.40349,50331.34811,0,52980.99969,0,28106.11529,39171.2554,47837.45031,0,41735.68089,0,41612.54906,0,35334.37711,53586.02174,34101.98989,37414.69059,46197.44919,43648.44794,61813.20989,57882.57614,0,26708.4072,40278.32796,45103.01627,0,49010.76928,54130.27008,0,43093.16653,29984.08806,37688.46534,0,30464.46118,0,48290.36773,31368.82029,43168.48419,44551.81163,34326.63113,30979.98904,0,0,47162.64618,44362.90693,0,32753.46834,45877.97067,0,58858.13398,0,0,52977.34489,0,32981.50897,31108.62733,0,0,44528.29184,0,22205.64695,23638.59983,0,58915.79588,36447.13274,27296.63975,38354.0891,0,0,43447.66161,35708.47995,0,32115.42856,47285.80489,0,42857.25755
GA1d350_0,65265.01375,55376.73692,38407.15227,46548.37524,0,32069.94396,38275.95131,0,64855.25402,58492.22043,60627.67216,87306.62506,38711.54949,34456.13343,42256.33582,37536.53686,34785.13045,0,0,41327.45835,77079.49829,40603.76677,41251.08478,41792.55785,22787.0818,0,27336.80756,50098.38922,0,39179.19623,39891.02868,44277.87658,0,0,49844.67489,0,51062.6682,36974.86843,56775.61537,45477.51817,36173.42854,30931.72588,0,43071.63278,43824.0559,51082.93956,0,49739.25761,67479.84694,28751.84429,48066.35643,0,43806.80309,59783.68705,50908.90467,41785.41769,68496.23295,51288.60916,52931.71352,34886.10448,0,32673.74632,54857.8402,41991.06056,32945.18269,52165.73888,49533.43556,53984.2592,56760.09769,0,0,0,39884.38338,47482.82088,38644.17398,0,45653.89004,50610.13847,41620.45806,31344.43447,42147.58967,0,78700.67727,51219.54203,38754.94164,0,42688.80975,30064.00687,40600.23674,0,51867.49746,47384.24651,75126.41943,57565.95829,0
GA1d350_1,0,39472.92384,39095.20113,0,0,32288.84946,34891.76411,48915.01008,44672.93973,40675.79362,0,58910.60444,0,33082.58819,41487.89235,0,0,38290.68542,0,36113.58415,60293.95274,0,0,48155.3213,0,43022.06913,0,42695.42887,0,0,50682.29881,39637.63589,0,45188.25135,49720.55362,0,46663.08037,0,59487.58094,43495.40083,0,31125.10081,0,62922.56608,32581.37338,49477.9021,0,41760.78597,43441.44178,26535.1667,36772.5848,34935.25768,46704.1712,39412.20233,54147.6735,49158.36732,40572.86998,58266.42558,40252.69851,33136.73617,45107.59454,43226.59251,0,0,28683.93978,31514.83793,39215.40691,43867.33813,63670.75033,0,28742.47805,0,29723.55473,55106.51004,48985.67849,45469.36913,30493.90773,32697.8106,43125.67305,31398.68293,23149.25519,40763.07319,53321.36181,40812.86662,31271.69203,32956.85802,44051.03064,31119.11643,33813.82014,37946.07889,53457.59551,0,49220.45432,62976.63147,39606.74312
GA1d350_2,0,0,0,0,0,36752.42143,29258.31572,0,0,39182.429,0,44152.87108,0,26418.95565,37893.42908,0,0,0,0,28058.37622,40970.08682,0,0,0,0,45813.0205,0,0,0,0,0,0,0,0,40404.71321,0,0,37183.62696,44069.64827,0,0,0,0,0,30759.83852,0,0,0,35953.43744,0,43074.34309,31190.7056,41860.75436,0,0,41503.53645,42178.20997,0,34737.45628,0,38017.08426,0,0,44086.34805,0,0,44052.19959,0,48822.45442,0,28118.18873,0,0,37391.66986,0,0,0,36670.83832,47243.43015,24166.8149,28719.08214,0,58489.71715,0,33397.07756,0,0,0,31496.82061,34214.87405,0,0,38233.99187,0,0
GA1d350_3,0,31950.75559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38401.9889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37848.72307,36704.94214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29277.4628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35711.96128,0,0,0,0,0,0,0,0,0,0,40157.52089,0,0
GA1d350_4,0,0,0,0,0,31738.67183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34343.58337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46232.19814,0,0,0,0,0,0,0,0,0,0,22223.74205,0,0,0,0,0,0,0,32071.12544,0,0,47392.18381,0,0,36208.62074,0
GA1d350_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32144.07626,0,0,0,0,0,0,0,0,0,0,0,44229.33906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28234.06389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD2d420_0,53306.37413,0,40310.19882,38053.37619,0,0,28887.86266,46961.24555,49047.93362,57895.96089,59680.05514,50983.14857,30140.04068,25189.30341,26144.51172,40742.57811,34050.17574,52966.30554,39291.3659,0,40386.04037,0,0,41140.42751,31957.73521,0,26487.54864,37118.4746,44334.4736,0,40192.062,0,32310.29672,0,0,0,47497.01358,40002.52903,49012.08536,48528.46044,34379.02228,25721.35631,48389.78591,48636.03731,0,0,62393.69701,0,0,28226.11346,0,40025.28876,0,43476.94864,56808.91333,33744.55636,59699.67904,59155.17602,31126.74003,0,0,28083.52631,0,39418.02594,0,0,0,58664.48015,0,0,30967.59544,49200.45451,40687.98028,41071.61395,39608.2059,34455.04409,38423.29613,0,0,0,29773.81635,0,62164.71985,39649.23957,32382.99976,40786.89723,0,42964.96236,30101.38919,39005.58394,45179.01579,37403.3732,0,0,0
