Measurements/Samples, Spot 160466, Spot 160500, Spot 160501, Spot 160502, Spot 160503, Spot 160504, Spot 160505, Spot 160506, Spot 160507, Spot 160508, Spot 160509, Spot 160510, Spot 160511, Spot 160512, Spot 160540, Spot 160541, Spot 160542, Spot 160543, Spot 160544, Spot 160545, Spot 160546, Spot 160547, Spot 160548, Spot 160549, Spot 160550, Spot 160551, Spot 160552, Spot 160553, Spot 160554, Spot 160555, Spot 160556, Spot 160557, Spot 160558, Spot 160559, Spot 160585, Spot 160586, Spot 160587, Spot 160588, Spot 160589, Spot 160590, Spot 160591, Spot 160603, Spot 160604, Spot 160605, Spot 160606, Spot 160607, Spot 160610, Spot 160611, Spot 160612, Spot 160613, Spot 160633, Spot 160634, Spot 160635, Spot 160636, Spot 160660, Spot 160661, Spot 160662, Spot 160663, Spot 160664, Spot 160665, Spot 160666, Spot 160685, Spot 160686, Spot 160687, Spot 160688, Spot 160718, Spot 160719, Spot 160720, Spot 160721, Spot 160722, Spot 160723, Spot 160724, Spot 160725, Spot 160742, Spot 160743, Spot 160779, Spot 160780, Spot 160781, Spot 160782, Spot 160783, Spot 160784, Spot 160802, Spot 160803, Spot 160804, Spot 160845, Spot 160846, Spot 160847, Spot 160848, Spot 160866, Spot 160867, Spot 160868, Spot 160913, Spot 160914, Spot 160915, Spot 160916, Spot 160934, Spot 160935, Spot 160936, Spot 160984, Spot 160985, Spot 160986, Spot 160987, Spot 161005, Spot 161006, Spot 161007, Spot 161058, Spot 161059, Spot 161060, Spot 161061, Spot 161079, Spot 161080, Spot 161135, Spot 161136, Spot 161156, Spot 161157, Spot 161214, Spot 161215, Spot 161237, Spot 161238, Spot 161297, Spot 161321, Spot 161322, Spot 161323, Spot 161408, Spot 161409, Spot 161498, Spot 161499, Spot 161589, Spot 161590, Spot 161681, Spot 161682, Spot 161683, Spot 161774, Spot 161775, Spot 161776, Spot 161869, Spot 161870, Spot 161871, Spot 161966, Spot 161967, Spot 161968, Spot 162000, Spot 162006, Spot 162066, Spot 162067, Spot 162068, Spot 162107, Spot 162166, Spot 162167, Spot 162168, Spot 162265, Spot 162266, Spot 162267, Spot 162268, Spot 162365, Spot 162366, Spot 162367, Spot 162406, Spot 162464, Spot 162468, Spot 162496, Spot 162509, Spot 162564, Spot 162565, Spot 162566, Spot 162567, Spot 162612, Spot 162667, Spot 162668, Spot 162669, Spot 163105, Spot 163130, Spot 163207, Spot 163211, Spot 163831
PG445_1,162481.7028,122334.5886,89743.84713,114487.9041,132506.0253,114158.5693,72458.31829,70166.393,100350.5982,132126.4972,126725.5547,155276.0916,256972.7491,81131.96961,93657.76126,90515.64446,86182.64695,214328.7075,124740.4797,164584.3274,111683.1585,94510.3793,119480.5814,113386.8357,96831.26503,72203.593,181815.434,95697.87218,92401.64175,59434.3809,99107.24711,158196.6461,86240.52365,138197.8715,115944.7283,74686.40175,165418.6411,89499.91166,120130.4398,138631.7668,82209.32443,40418.85424,112771.1831,140148.4803,251540.0664,0,138886.1647,226687.4535,150205.1752,101469.5971,247379.566,71664.33514,208156.2366,124455.1294,183995.8506,116389.48,95499.63463,142462.3429,158840.5378,108476.6294,107521.6341,0,157928.9075,139665.1216,67795.63022,98695.14835,116238.5647,152940.6749,149076.9971,147730.3161,90131.91309,151017.9233,112748.7989,207275.7079,0,165652.0531,157891.2474,139585.8327,60910.64786,126224.3808,99365.67844,164433.0586,0,154961.4733,78128.76648,112184.0435,125014.9215,107202.0065,0,105398.3774,191268.5637,83768.51338,75005.17458,102734.6902,122626.5439,93574.91564,224582.0921,75489.75259,166481.785,0,83348.68114,91253.6727,109025.7895,147680.8844,124001.0105,97306.8659,100169.5521,0,71821.23081,136265.7367,204490.3602,51651.93293,137540.3155,205330.824,208249.803,72168.91777,200623.9539,102962.2985,108647.9941,116933.6107,71819.98506,131309.3038,110349.9055,183459.3685,227680.6432,149341.4691,152112.9483,93087.73543,152335.9253,215975.2459,147815.3611,75153.95938,132470.4611,81659.74579,139740.5255,140444.9078,115508.3633,147402.0086,156611.1985,143250.6672,157832.079,76056.87124,91318.41813,26081.94895,118084.6251,171015.9699,119770.4691,104873.7914,91602.92573,109798.6831,132392.6788,167348.3001,113226.1307,5412.928079,169400.901,128255.0081,75067.60864,81459.12596,83341.11288,142598.1436,107071.7135,191732.2647,74180.5764,0,103581.0574,174250.8421,73875.28144,104801.2647,89449.03341,114285.7371,105261.0276,96714.65373,93852.87418,172621.2835,187668.2986
PG445_2,0,0,0,89519.8423,0,0,62731.96201,0,0,0,0,0,0,0,0,49607.28602,45454.43552,0,100605.7496,0,0,0,0,0,0,0,0,0,0,0,121954.464,0,58728.73351,71191.56729,0,57577.49704,0,0,57710.7926,99365.97747,0,0,0,0,0,88845.64114,0,0,0,62818.4809,0,0,0,55583.63518,111867.8786,62946.2818,74483.68658,0,87186.60687,0,0,0,137855.7757,74228.2205,0,55548.4951,0,0,0,0,55311.77727,0,0,0,0,121432.5872,0,0,73641.1407,0,0,0,0,83131.27088,0,0,0,50347.57765,0,54704.83822,114215.1374,0,0,81553.17139,0,0,0,0,0,0,0,0,0,0,72220.73828,0,0,0,0,0,0,0,51896.42672,0,0,62380.9986,0,50866.30788,0,71275.87695,0,66248.36725,0,0,0,0,0,49124.99677,0,129159.1407,78745.81956,56050.41057,63823.56483,0,0,65244.97676,42415.40555,0,52989.67791,0,0,33131.58242,57232.04254,12538.22667,53440.24551,0,0,0,0,44226.67987,54838.53958,0,52603.24175,3125.877688,0,0,37185.65034,57714.41958,58784.2459,110445.0667,40863.86319,0,33857.09455,0,60349.54068,0,0,0,0,71531.97041,0,0,0,0,90313.13232
CerP505_0,0,0,0,84480.21154,57835.25955,86786.60065,0,101419.3105,0,0,0,104606.5005,96087.92521,0,54005.81672,0,72437.0379,0,0,85187.41851,65241.59941,0,67987.55411,0,87257.0509,0,0,0,0,0,0,0,0,88919.86733,0,67416.05512,0,60970.23318,0,0,0,0,0,0,119494.9104,88027.04499,0,0,110852.308,51303.24116,149219.5252,0,0,0,0,0,82365.33643,0,0,99155.87031,115864.1034,0,0,96410.99023,0,0,135761.2149,0,0,0,67871.79885,0,0,120976.8378,172898.5414,118248.3452,0,74643.36485,61371.64233,90047.80207,0,143066.579,117809.6422,0,40723.23064,0,90062.98025,0,0,0,102547.3561,0,0,91919.13968,0,0,87173.20135,0,0,0,47627.57728,49299.28425,71878.98324,72360.36993,0,0,0,0,0,0,121262.7662,0,41599.51582,0,77004.03552,0,122204.6604,44312.75466,100411.8793,78831.6623,0,0,0,105213.2432,0,131581.2137,110858.6777,0,0,147403.9033,57338.64213,0,0,51923.32292,0,0,75402.278,0,65184.17306,0,0,0,58695.63774,8738.025115,57519.92445,0,79898.85,58737.26345,50009.0227,51920.52931,66694.62753,97257.21539,43654.69823,0,85646.48342,79747.27174,44239.17075,0,66149.50175,0,44246.54711,0,37324.4901,161369.7305,50231.75337,93557.48148,34227.46163,75773.78641,0,0,0,0,32232.54662,0,0
CerP505_1,0,92912.08934,0,0,57197.71808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47135.2223,0,68412.67918,0,0,0,0,0,0,0,0,0,0,63192.79528,0,0,0,0,0,0,0,0,0,0,0,0,115207.1599,0,0,0,116412.3768,0,114845.2173,0,0,0,0,0,0,0,0,0,0,0,55607.51181,0,0,0,77401.53408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86537.31953,0,0,0,0,0,0,0,0,0,0,0,0,0,100002.3658,0,0,0,0,0,0,0,0,0,0,0,0,96446.49758,45385.4745,0,0,0,0,60689.06494,0,0,60525.5362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70037.15831,0,0,0,0,0,0,0,0,0,0,0,0,51727.74497,0,0,0,0,0,0,0,0,0,0
CerP505_2,0,0,29362.79966,40749.03487,25328.72531,0,34912.4652,0,0,0,0,39780.98007,0,0,25678.78064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23222.78677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73287.61159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41610.39096,0,23045.3736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48540.77312,0,0,33769.79383,0,32295.79968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36286.7515,0,59004.25689,0,0,0,25154.52758,23925.605,0,0,0,0,0,0,0,0,23998.17271,0,0,0,0,0,20682.51344,0,0,0,0,14802.05618,0,4009.774557,0,0,0,0,22580.08841,15124.28788,0,35879.31974,20847.32242,1165.354896,0,0,15750.01311,23856.2425,0,0,0,0,0,0,0,0,16515.49808,0,0,22544.36515,0,18841.0058,0,38634.26496,0
SHexCer432_0,306290.6774,197037.3898,232400.1398,444569.8778,325197.1304,368062.5469,290654.1746,301061.2251,176095.9944,189704.8252,192510.3976,265964.1218,382219.8052,163963.6052,273445.8333,160426.4604,148865.4108,146143.9606,306665.6381,163420.612,213796.3434,85163.64184,250134.2343,134399.7862,298469.4639,123718.9029,168148.9668,57618.63757,158498.6984,107920.0416,305251.2694,318438.7441,231271.4503,327543.7887,230872.2271,161300.1404,209274.8522,176722.7289,117572.5889,199707.8096,70020.53856,69285.37533,196011.459,145774.2938,346416.8591,103833.0057,618632.2774,675280.6222,329740.2615,128392.1505,498667.8729,282461.3003,488930.2339,119477.0158,414080.6934,0,247434.7845,393895.0367,277438.1755,425985.6051,467607.0969,323042.8366,546198.5501,618793.0738,159925.9975,207591.5613,621521.7338,308076.5564,80266.9385,166470.6709,262560.5178,167805.8579,188847.4217,308168.3624,710432.2175,186711.4697,159278.9762,350088.7583,233270.4863,429278.8825,258697.8505,291502.7969,564933.3549,154472.768,172768.5424,356454.6301,345083.7069,241798.493,163003.2488,140021.9753,755886.3941,151802.8402,164535.3804,330185.347,281378.4496,258194.8107,416900.201,73028.7582,325754.1239,394001.7403,323154.7508,227376.1681,297707.7088,490934.8087,75439.01509,123534.9631,312995.3537,193035.9399,227678.5856,268695.4679,401422.4124,211322.3967,198628.5628,304253.1169,628610.8692,79874.67677,302835.2055,172936.63,280320.3534,374830.1452,136786.8167,152560.1178,176864.2288,604632.7143,138077.1363,462815.859,415448.0565,251806.1751,419119.2193,542836.0494,203768.8365,53787.22991,325862.2393,234826.428,279937.8148,336722.8993,244125.5113,210537.1134,204925.6032,314029.8766,105383.5295,89936.56467,68164.39848,25651.3664,212174.599,252698.0857,229114.3216,144097.1477,152285.0805,148377.2986,235224.4562,261646.3681,175593.0878,5389.264756,371028.0843,287617.8238,114650.1493,119202.9411,450971.3852,424347.3842,173761.4027,191797.4252,183328.3765,529044.9652,401120.1605,254495.9187,123612.6194,347843.4345,194744.3805,200769.3493,76681.69817,131885.4031,99219.20777,335771.4483,123460.9812
SHexCer432_1,150949.5136,134382.7565,94743.85732,258968.9263,220017.7903,218695.6488,167734.2592,162965.4975,127696.842,101439.6786,81655.99177,100285.1534,173976.9948,73519.29088,159629.3353,90896.49726,113083.335,277264.1242,194058.4522,113371.6268,143540.8429,134118.7576,160303.6502,82657.37864,118773.9924,79510.68037,0,0,91617.98408,71497.48156,200218.6775,266080.2706,134423.0578,226536.4186,165521.5849,114538.0269,0,108730.5461,91037.03505,122558.6354,50734.41059,52110.13333,150672.8396,92327.63914,117775.7195,78737.51356,294465.3427,440384.1418,271619.3853,67531.46099,269218.1845,116098.1193,248518.4137,100921.7598,327508.4131,61459.84576,122178.9769,210798.4818,79500.25398,187314.6293,304558.7061,131357.0266,263194.3115,315234.8877,104340.949,95338.56838,229565.6356,237764.1774,0,155466.2726,131128.3887,116461.3019,100991.0839,221003.4822,385497.4375,199538.4853,120863.2294,155612.2987,141183.0858,236482.4129,124635.019,134685.0983,244145.3945,0,108499.6782,168858.7485,123087.043,108257.9264,113637.7652,83611.25948,380971.7494,118516.6576,81124.23433,224803.4344,125250.2652,170871.6326,182622.1153,0,120394.0181,361334.2878,189492.9204,116456.4876,204801.86,209042.0575,0,65171.40364,194473.9255,163597.3745,93224.03901,160869.3788,221174.3725,149910.4754,127207.3138,216884.9512,354921.1118,0,261483.1253,88530.98561,67115.60103,215054.707,94171.38838,110230.6484,0,295259.2632,133925.9764,304890.0945,230413.1216,92083.55177,268056.8144,437363.973,104370.1606,54765.07559,191589.5857,129796.5338,143798.2151,221718.5136,128064.0254,81580.9346,156424.7309,194532.4159,72780.06092,46338.81044,0,11454.5637,138203.2334,188954.9747,136737.8347,128427.8625,102439.016,80126.87732,113736.9128,160760.6475,117038.8548,2192.899342,221967.2457,187625.0351,0,103019.768,237361.5632,318454.904,95350.25672,91139.20941,100103.2324,336820.2243,219704.8675,165410.3312,59061.45693,239055.7209,103783.4104,118952.3364,71336.87502,78298.34629,47002.43332,260215.7926,0
SHexCer422_0,1685519.891,1653309.152,1266303.531,2658540.981,2689572.248,2498253.042,1920801.416,2375558.174,1326782.35,1580069.775,1310314.206,1476035.58,2096011.291,930668.4657,1423222.135,830909.3039,989244.3035,1491807.614,1850684.831,1118626.82,1423516.215,1053559.451,2047066.676,1018451.26,2092222.497,816634.7613,527677.2458,267195.2075,742700.6953,692909.2676,2081764.238,2087087.998,1574190.328,2514368.968,1399790.271,912862.7515,1374367.751,1296005.642,933831.0423,1008925.208,513879.4593,361483.7941,1168882.224,838378.3192,2322780.339,733047.7585,3800110.569,3351434.398,2381656.544,887553.5659,3701196.525,1828886.233,2471654.338,650675.583,2441843.093,559055.8602,1564859.945,1774496.798,1365404.065,2119597.523,3280490.498,1910475.651,2583897.905,3751160.575,994066.776,1023481.643,3886059.762,1933519.242,734971.3671,1362904.06,1253345.617,1035631.241,908856.8779,1919428.223,4114601.475,1168013.228,812029.2325,1961107.24,1309905.239,2556270.951,1207184.244,1401293.164,2394906.99,720355.8152,1035949.5,2199758.27,1930135.063,1464008.685,1056603.512,769414.5494,4174266.58,1165316.941,1341116.101,1793407.083,1198429.707,1063200.01,1987453.103,450990.8562,1710109.432,2384881.271,1970430.398,1330548.814,1900660.442,2125981.669,311620.2267,825522.7784,1910006.967,1240254.398,992197.5892,1460013.184,2215951.77,1296716.651,1498791.99,1922442.924,3885916.988,427094.323,2428005.741,869488.2447,1323386.416,2654969.662,1060758.569,893850.8337,1168736.735,2795119.027,860408.5085,3082085.538,2434169.863,1354421.239,2845123.676,4066417.659,1181321.298,296403.2209,1828280.439,1423654.293,1100851.352,2027237.715,1418408.499,906249.7951,1485073.061,2058567.844,551138.9039,752673.2849,800377.2384,178450.2436,1212723.657,1665589.825,2210855.435,1245712.083,1167351.745,837807.2279,1332058.572,2171405.34,1091096.229,22307.12471,2262006.091,2077567.304,505444.818,1386906.697,2456064.727,2608265.666,1282117.433,1924202.909,921815.77,3059893.453,2127095.13,1468021.263,1036553.743,1736196.833,924498.4003,1030642.976,853090.498,790885.3284,610970.3416,2444930.968,693672.362
SHexCer422_1,874765.9673,943828.0649,707952.9041,1416348.054,1295749.964,1403447.456,1027661.181,1266146.457,582561.931,807657.6675,691945.991,669987.9455,1023009.353,470592.4479,792120.4662,435218.8156,481856.3581,721049.1411,881427.2237,647115.5634,790609.4994,580191.6059,1124816.835,504964.2911,933804.1369,374222.3352,162891.6999,102216.2727,441303.9346,364605.258,903646.7888,1155293.818,819037.1185,1277524.348,690774.6641,426365.2607,657398.5108,662671.5405,435103.5647,773735.7651,270925.2561,157450.5904,544674.0316,475704.9287,1161493.071,308496.4826,1988119.56,1985470.81,1230134.585,511597.7848,2138154.345,1077077.215,1103424.561,285954.8675,1315684.807,283933.0419,748233.3311,1096302.873,753228.7846,1130840.685,1639888.62,956193.0627,1290792.362,2144586.191,556745.6437,504351.2898,1883740.24,1187335.047,428693.5599,714100.3674,590092.4915,581250.1336,541503.8105,992774.8043,2143247.392,668601.1063,397862.5913,1035280.379,789894.7749,1353355.039,594560.351,837216.4781,1335200.414,305467.6991,579329.5725,1173660.494,1064566.606,727787.4669,638750.0208,394547.9343,2213115.324,574838.3307,731233.5134,1155768.502,556538.3169,627226.561,988523.2007,274241.9636,867498.2878,1095715.601,897236.5323,732036.5817,730171.653,1186192.088,100953.1512,423650.938,955544.528,850331.022,487529.7933,766737.8906,1213697.779,689947.7731,704062.6678,1125289.244,2005629.289,148830.0788,1135156.071,447238.4721,796452.4616,1226990.334,607963.1377,401493.5417,747698.3571,1451720.388,532650.6885,1590133.108,1249892.27,720414.7203,1309066.793,2251329.274,657920.6532,176699.992,1061120.885,729042.1228,617886.5306,982287.0335,659833.9081,485493.17,710097.571,1065975.073,283709.7066,331173.1037,371625.6302,86970.08553,611568.533,724790.3127,1181173.867,685902.8379,501124.7574,469275.74,667540.9191,1081539.659,586690.4706,9156.151738,1325040.881,1259544.855,253542.9062,717114.7415,1215925.459,1579578.773,646146.4535,813184.6766,444094.2894,1554073.664,1154383.536,807970.8763,476529.5509,921319.4341,581654.619,610595.4601,407193.2749,402182.6528,341409.1125,1367214.451,441000.9351
SHexCer421_0,1442958.2,1298962.78,955051.5482,1852178.324,1712726.722,2054149.129,1877414.586,2034544.101,1026395.638,1570202.568,1103183.376,1197248.158,1521435.985,683670.4484,1146756.376,779802.0633,732070.9743,1187596.482,1511202.217,815810.6129,1081487.713,700803.8804,1629479.214,896353.7778,1950644.429,669589.581,319476.1933,174654.7926,634234.7297,448114.5718,1204031.84,1475918.536,1085779.194,1888827.972,1130883.499,771385.6538,1142494.814,1013036.787,845856.6849,964295.6127,376341.6353,210160.6943,747249.5097,697802.6373,1527081.937,507186.3259,2738988.194,2893076.641,1977602.044,643281.084,2683278.824,1387924.79,2164073.284,580834.9851,1830493.7,358054.7199,1287596.994,1532987.814,926796.0707,1432106.999,2301382.407,1318353.763,1901353.084,2919745.281,773549.4293,771017.9067,2514657.275,1619472.247,680179.1557,1024476.415,1075259.845,658029.6484,640297.0704,1460677.981,2813954.225,1232221.832,1006145.792,1825736.179,938820.7585,2191388.694,769579.3572,1362943.723,2048975.142,529461.7539,1654580.815,1839828.485,1565989.964,1278896.054,859995.4689,580143.9953,4067595.828,1149914.809,1450464.937,1764875.809,1002627.518,917083.187,1672796.318,378188.5142,2069931.326,1990724.694,1471177.243,1005606.139,1306441.004,1913418.551,280159.8798,769539.8752,1708235.711,1241797.485,844516.2779,1091268.104,2020570.864,955258.1283,952516.4448,1700090.793,3272343.612,242663.9672,1457602.6,745028.3659,1368735.495,1929607.738,828047.4006,789209.1005,1123497.7,2463480.323,752811.2786,2943170.449,2331722.208,1336297.162,2633477.471,4058170.214,1286682.621,268619.6044,1659064.577,1323072.605,1064656.028,1461296.329,1110132.216,901103.6654,1329922.543,1731640.914,493838.7311,735127.7181,590790.8773,171217.3419,1079808.939,1501863.353,1787571.739,1215072.662,963934.275,898582.4534,1316248.39,2014760.522,1129466.284,26896.13119,2600995.436,2369833.967,564688.9674,1323714.408,2402018.589,2874922.215,1209711.411,1668154.447,808178.5275,3010374.696,2073943.102,1624183.921,938300.206,1849053.474,1001543.081,969724.9635,585763.2639,800541.9776,518452.1429,2957825.282,764442.062
SHexCer421_1,664774.8062,779295.8589,614382.9088,887522.3267,886154.6443,1118061.219,1006843.689,968116.7543,607609.7828,795489.087,476272.1293,652310.2016,849639.3713,462358.6341,616779.1669,472660.6141,441836.0581,962127.3935,942471.5396,521433.9006,544743.9894,365026.7186,928886.9661,511654.5477,1078869.723,365521.3445,287716.3409,121095.0051,384334.3861,223424.6353,714428.5376,834482.8025,674201.0584,1136897.365,661092.2971,444296.4197,677446.6448,513888.5107,442900.333,741507.4308,218641.51,116736.4885,439515.5361,370029.5016,941851.0862,364510.626,1632147.731,1496151.565,1081624.551,435446.1772,1502895.387,736248.8878,974185.6514,232648.3422,957324.7611,235696.4891,789639.2505,865120.231,414056.5841,752690.5354,1116726.883,760632.1757,1131687.837,1580719.712,575253.2957,363315.6381,1482372.114,857016.9943,320216.6319,469213.7916,581587.5082,492849.6712,380146.6095,669646.9877,1615499.505,683923.389,415142.7654,973776.8008,482980.4037,1199983.066,441035.9015,659015.5399,1146290.441,191334.7457,821426.5635,973575.4276,776348.2053,578608.5558,462084.2928,266886.639,2368992.296,561741.8662,770155.5786,946655.6338,577097.3287,445943.2917,757057.3313,202698.0592,1135654.409,1249295.026,785766.064,509717.8693,676981.0567,797109.3969,187823.5383,351031.7506,986280.003,661090.6196,415349.5061,657584.3134,1163644.658,524064.6124,620652.1128,949087.0275,1674063.427,151661.4474,856508.7404,391518.3262,759862.4688,1084952.895,402711.9535,447196.9357,551484.801,1369653.619,372153.2914,1444546.458,1136700.105,669891.0648,1286619.683,2350222.909,696713.3575,164821.3713,892265.7811,726914.0443,456539.9486,745037.0087,567284.8538,530265.1175,680462.4084,1065798.997,260182.4781,315559.0785,309077.3397,103151.2217,661599.7093,698066.1362,1047663.774,593867.9501,472260.1031,448222.7199,722355.6011,1218674.31,578306.7782,15398.25072,1556709.442,1187139.677,273656.4417,703771.0708,1225783.807,1535927.084,721418.187,898824.1746,442061.8334,1587799.943,1091546.426,842293.0782,462460.8612,897378.8655,594605.6487,557969.2771,309524.4975,379452.7196,292572.1997,1479931.655,406820.4563
SHexCer421_2,190618.7043,239047.1597,158241.0543,245387.2635,235293.5228,283855.7134,193114.1164,268294.5993,148484.9648,156762.9513,151271.0527,146034.9084,191562.9159,100104.8425,127735.6899,139060.4362,114331.7123,175453.3842,210183.4783,114260.3267,112424.9294,87295.30989,257699.1465,136861.7251,328938.0787,87886.83244,0,0,75406.88216,109652.8587,210873.6325,225015.3398,127727.0872,346927.0774,173942.8871,102194.2671,171900.3508,161637.28,86984.32056,273329.2258,53063.54621,60143.14965,150080.3356,93342.30144,199698.2533,70718.37032,564328.2024,404021.134,341608.7452,95237.82833,352531.3054,181696.7635,328111.2534,70829.52841,323293.6129,100809.4003,157929.4166,200078.7009,103898.7655,229369.2275,380199.9698,243129.2548,235157.9525,388210.5995,125699.9305,117587.218,416723.6202,203720.2488,0,131387.8072,120068.731,100637.6922,81487.42514,247616.639,428072.1439,199885.1693,164747.9494,208702.2958,114508.4542,341766.4409,91808.13781,189889.1855,330909.4066,0,256407.106,247602.3084,249011.4059,149266.8596,136016.5978,88386.09582,470000.7037,188820.8688,245670.0845,205049.963,189272.854,143189.5258,257435.1795,56974.95103,328177.5009,413672.7538,219438.9939,127405.3727,168049.0635,230874.9888,0,80312.52997,246275.9005,122695.6301,93986.76912,163681.6683,241738.9875,151906.2635,180492.4054,222855.3237,543909.8355,0,138563.7875,102964.0176,201801.6741,284282.0092,136290.4646,0,218181.6413,400922.1042,110301.3797,383091.9503,311374.9088,171302.9982,389293.1146,641223.629,169058.1285,39773.59164,157910.1304,169506.0729,168874.505,248033.8162,124917.0864,111039.594,147330.1078,202929.9309,77666.32412,71079.56945,66001.70955,19220.86051,124328.3729,212209.8102,306448.5196,147432.0506,115090.1853,114118.8362,204234.8525,356223.6187,102851.3836,3740.114676,350441.1774,306398.979,90850.3281,239902.8895,342886.1194,461304.0153,165315.3646,257631.5329,131192.7641,434384.2034,279562.496,207980.6113,115372.09,242359.3545,167019.8262,107789.9354,80162.45286,96260.4134,83185.75641,445631.386,128553.5061
PI406_0,352642.3928,409934.703,447717.7291,579350.4958,474183.6335,478508.2866,791890.3136,408580.1844,409124.9363,511637.3811,393035.077,553749.7393,690007.5617,292497.1287,385962.018,271679.8429,262450.8213,678255.3324,517223.395,411056.4146,243349.4842,289222.5543,254597.4291,349213.4038,249737.2096,162777.2276,606925.4214,285231.7955,514333.363,336142.9527,600177.5468,482891.9597,310840.3046,685522.118,396750.7383,319980.5788,508596.0219,200885.1303,203804.8745,460524.6517,166312.3083,140542.002,262172.6118,216783.4858,548528.5125,521842.5229,577041.4997,993837.8629,777604.0693,310152.3463,479976.4493,417349.3763,714430.8889,219501.3905,430611.5602,248319.5655,670168.1034,679737.9576,526751.1217,441016.8417,401057.9008,628768.6106,543415.2783,421715.3335,230166.4478,250339.9383,570360.0834,467306.6597,441622.7455,582470.6516,294115.3577,391455.5236,344729.4436,591286.7562,521252.1305,392008.6925,486283.6167,303983.1977,380489.9208,525139.7088,417639.1098,393136.7489,846684.1453,494541.1364,273480.4443,445091.6847,567806.9679,279648.024,306094.2723,356448.8494,718758.0554,200818.0612,260489.5456,483273.0299,450305.2174,445917.5523,539338.7644,223453.6753,305793.041,426355.47,327806.0946,198051.5804,589420.7848,565369.1293,393818.7015,276473.0987,368433.8221,572861.88,165535.9783,517092.9705,542890.5718,365225.292,292180.8154,813552.8995,653908.7297,281959.1125,639623.1861,187405.671,387466.7124,466226.0095,376307.7748,549077.1494,413318.9142,723530.6895,783629.1709,431711.2779,463708.9714,409878.8537,641571.5542,1117503.025,474771.1412,171878.641,468138.3043,328766.3272,376170.9467,321758.5822,287575.1662,382506.1545,273566.8189,441876.2122,258038.8874,154448.19,178121.648,34111.56989,310885.566,386344.8839,228744.8174,324074.9777,301192.219,282623.8968,319352.6414,509976.4185,274584.6911,3920.545975,599990.2228,487297.6918,257506.6346,70825.79722,404566.1941,589219.8844,133284.6448,188005.0242,190787.9506,545335.4523,396979.7275,468001.0503,103298.8329,283642.3791,427775.8517,350094.3068,179395.8276,228538.6191,87707.54476,434365.0354,384197.2008
