Measurements/Samples, Spot 64867, Spot 64868, Spot 64919, Spot 64920, Spot 64921, Spot 64922, Spot 64923, Spot 64924, Spot 64925, Spot 64926, Spot 64927, Spot 64928, Spot 64975, Spot 64976, Spot 64977, Spot 64978, Spot 64979, Spot 64980, Spot 64986, Spot 64987, Spot 64988, Spot 64989, Spot 65033, Spot 65034, Spot 65035, Spot 65036, Spot 65048, Spot 65049, Spot 65050, Spot 65093, Spot 65094, Spot 65095, Spot 65096, Spot 65111, Spot 65112, Spot 65154, Spot 65155, Spot 65156, Spot 65157, Spot 65176, Spot 65177, Spot 65178, Spot 65218, Spot 65219, Spot 65220, Spot 65221, Spot 65222, Spot 65243, Spot 65244, Spot 65245, Spot 65284, Spot 65285, Spot 65286, Spot 65312, Spot 65313, Spot 65314, Spot 65351, Spot 65352, Spot 65353, Spot 65383, Spot 65384, Spot 65385, Spot 65420, Spot 65421, Spot 65422, Spot 65455, Spot 65456, Spot 65492, Spot 65493, Spot 65494, Spot 65529, Spot 65530, Spot 65531, Spot 65565, Spot 65566, Spot 65605, Spot 65606, Spot 65639, Spot 65640, Spot 65641, Spot 65682, Spot 65683, Spot 65717, Spot 65718, Spot 65761, Spot 65762, Spot 65794, Spot 65795, Spot 65841, Spot 65842, Spot 65874, Spot 65875, Spot 65923, Spot 65924, Spot 65956, Spot 65957, Spot 65958, Spot 66007, Spot 66008, Spot 66009, Spot 66041, Spot 66093, Spot 66094, Spot 66127, Spot 66128, Spot 66181, Spot 66182, Spot 66213, Spot 66214, Spot 66270, Spot 66271, Spot 66303, Spot 66361, Spot 66362, Spot 66394, Spot 66395, Spot 66454, Spot 66455, Spot 66487, Spot 66488, Spot 66582, Spot 66583, Spot 66584, Spot 66680, Spot 66681, Spot 66779, Spot 66780, Spot 66781, Spot 66880, Spot 66881, Spot 66882, Spot 66983, Spot 66984, Spot 67088, Spot 67089, Spot 67195, Spot 67303, Spot 67304, Spot 67414, Spot 67415, Spot 67527, Spot 67528, Spot 67529, Spot 67641, Spot 67642, Spot 67643, Spot 67756, Spot 67757, Spot 67870, Spot 67871, Spot 67872, Spot 67987, Spot 67988, Spot 68104, Spot 68105, Spot 68106, Spot 68223, Spot 68224, Spot 68225, Spot 68344, Spot 68345, Spot 68346, Spot 68468, Spot 68469, Spot 68470, Spot 68593, Spot 68594, Spot 68595, Spot 68720, Spot 68721, Spot 68722, Spot 68848, Spot 68849, Spot 68850, Spot 68851, Spot 68978, Spot 68979, Spot 68980, Spot 68981, Spot 69112, Spot 69113, Spot 69114, Spot 69115, Spot 69116, Spot 69246, Spot 69247, Spot 69248, Spot 69249, Spot 69381, Spot 69382, Spot 69383, Spot 69384, Spot 69516, Spot 69517, Spot 69518, Spot 69519, Spot 69653, Spot 69654, Spot 69655, Spot 69790, Spot 69791, Spot 69927, Spot 69928, Spot 69929, Spot 70067, Spot 70484,average
LPIO170_0,38909.09555,133790.4469,40225.80359,0,43157.36477,53021.34855,82679.4497,59428.48763,63753.4458,63817.86239,78341.82158,113339.6713,49258.51976,54973.42913,0,64548.015,57069.81277,33028.0914,62436.77354,66715.22921,73276.26631,60313.07497,68722.95891,58554.10168,39330.35288,39122.26389,61659.79627,54601.36403,41992.38945,58755.56372,76811.9134,43168.46017,80023.6727,89796.36816,59203.5553,100745.9769,72259.31774,65461.02395,83785.10918,47952.47469,57590.48319,57985.76829,62173.21258,70755.79181,54625.32588,46678.74258,49804.07167,53933.74537,61798.541,28802.99464,69176.78357,114467.764,44679.37231,21598.53335,33991.91835,39866.42733,86803.10646,47495.51567,50539.82218,36011.53543,49234.77178,50758.18915,83561.75029,80202.49416,50838.26657,56401.57942,83374.90011,35507.41908,63523.89122,48043.4863,46941.84871,56441.71585,35049.10797,76749.86552,54519.9019,53278.79527,58776.17015,73972.35846,85477.69678,49295.35389,74645.33288,65493.44271,82093.42566,33874.62326,59132.82422,54511.87292,37931.49485,49608.56308,48041.86301,55850.04118,43590.94092,70274.03107,43030.39151,65377.27637,0,55616.94918,98383.81843,0,45816.33902,74679.28298,61456.79283,64748.32906,43790.86071,55265.59432,71489.44536,54040.75336,46922.28913,52834.95718,152426.122,123947.3536,0,59497.21452,131158.217,0,57400.6888,49836.99412,35331.31603,68176.73252,50021.02757,60341.40142,61672.89747,70759.68277,80750.44255,61310.74055,61977.96017,48741.73974,76387.95867,77470.13674,64135.6647,57003.47077,56236.85527,41203.85079,72534.57677,48680.39435,63246.36245,52071.41033,71278.58286,53169.14819,35124.09652,38755.6016,82645.31249,67439.94855,72611.73578,56866.07516,74127.21781,79028.43125,55961.57615,49017.23225,42683.78716,46493.40831,38158.78482,73679.76355,56636.02929,48437.82307,68518.03302,79079.59821,76982.8072,73603.17989,41115.8687,114409.748,90716.11225,63044.09584,118237.5933,63584.79529,60599.21219,53158.53268,67800.20897,79219.34136,58510.62018,66246.93944,87001.93238,84006.45352,48649.74422,64992.73669,93520.91248,84115.84816,66325.09661,89691.06141,65023.07147,64123.86804,106289.929,64189.32923,97496.83412,51051.42904,53545.81254,92191.51688,72457.97514,56662.16318,44248.8039,69297.28739,70720.00139,75784.57572,40586.71597,66051.80692,85269.5604,98712.32612,54037.8196,55612.05967,105448.9183,89051.43007,88583.72248,46140.86044,67196.50879,55866.26912,53828.69458,91166.72702,62240.11399
LPIO170_1,0,52716.09838,25026.10405,0,21786.13332,0,30258.81204,25145.08469,0,27860.38079,0,0,22498.36613,0,0,19503.09762,32928.1213,23508.12865,0,38402.56085,25721.99537,35172.42661,0,0,0,21084.57014,38323.35477,0,18749.49643,37603.42275,0,33682.34752,37010.23521,0,17502.76094,0,0,20752.02473,0,0,50314.34832,21053.18742,0,0,0,0,15720.23177,0,21651.87254,17756.50048,0,0,12749.6926,0,9801.991913,0,0,27437.28081,0,0,0,0,32264.47833,0,0,0,0,17866.84693,0,20218.24697,24495.38916,0,12999.97046,24779.82347,18880.20627,41701.93149,18837.05335,0,0,0,0,27854.76681,0,14795.22798,0,0,0,0,0,27069.61543,31985.14271,0,0,0,0,51360.01476,35599.4579,0,0,0,23780.06377,28627.14623,36447.43956,0,26954.17969,0,24375.91643,41401.33246,0,21501.47525,36865.56289,26009.86875,72377.70081,0,0,52395.22326,0,40281.81087,16225.293,0,26741.72948,66325.42815,0,40633.4779,29791.87383,0,0,25658.72199,23216.86081,18193.42418,30792.52219,0,30674.81721,17538.87912,27021.09961,0,29359.22309,14803.64373,23505.97256,0,40867.59194,36331.3102,20910.74939,31465.7253,0,55054.98324,0,38528.74955,17021.09716,23513.44993,15940.18458,19251.96625,21834.4055,24419.05631,21091.08092,28672.28458,29569.28324,19198.43261,14686.44658,0,65132.638,24358.0741,0,25075.51142,26868.76957,18717.70501,26337.03302,0,16520.17948,0,0,26983.27112,22050.39036,20324.33025,25068.08021,0,0,26774.06418,26592.59511,27218.02267,36425.62202,0,26547.99889,34575.78515,30271.22868,43103.34452,19400.62466,27582.26706,14569.85462,15235.17886,27350.88686,36201.70641,0,20411.71056,41867.56158,0,17054.32979,28951.42838,27337.9239,33251.98448,26358.57318,36210.95722,0,15625.83813,17207.69092,24041.35474,16844.13009
LPIO170_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17900.85623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22913.55986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25838.18775,0,0,0,0,0,25380.61229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16371.31037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12011.18314,0,0,0,0,0,0,0,0,0,0,0,0,0,19880.28934,0,0,0,0,0,0,0,24118.62021,0,20649.91237,0,0,0,0,0,0,0,0,29555.15956,0,0,0,0,0,0,0,0,0,0,0,0,32239.49268,0,0,0,0,0,0,0,0,0,0,1198.345552
LPIO182_0,218879.6302,393518.7577,276373.6345,403004.1902,314079.69,272446.6065,372426.2647,327432.6016,260869.9244,290587.6005,351817.0557,393733.9314,207841.5544,339065.2987,470333.4977,313754.6024,255660.9422,173480.6916,202540.5812,233137.454,280240.8427,282125.0965,250739.1607,230634.7707,228567.6959,248455.2942,349227.2411,324118.8603,136979.0052,277412.7278,431807.4257,268491.1677,314129.9819,354735.5539,261861.7614,265604.5293,252215.1879,333502.5791,359893.7992,211349.0203,464868.855,239972.7249,193882.2253,288111.0408,269536.4585,267220.4296,168909.3438,269582.0806,212365.0604,150154.5505,255046.9929,420572.645,229629.2428,67030.44473,65190.76393,192963.5277,279036.8175,301321.5028,230744.5589,284285.7267,150217.6134,212689.1013,238617.2198,353270.8581,286028.4678,228406.8178,431521.2524,233039.1548,361059.9592,225831.676,284330.4182,250951.6972,96501.83169,225647.9115,241493.7111,259586.2376,249240.0174,185395.9141,422899.6333,201549.3839,324975.5233,250998.4234,330533.8722,193739.6267,330333.2674,362719.2194,168732.3468,313528.6241,235742.2564,302455.1955,211810.326,437901.3358,269654.0729,349002.3711,188516.8855,319572.8691,322827.8944,277772.8739,271281.401,352257.6704,294442.6265,248124.404,235592.2714,272938.3759,318533.8222,246146.1012,220287.0716,237801.1801,402483.8489,330268.4433,257192.5485,248921.356,340642.4772,223684.7675,230510.6224,344971.8808,234997.616,332147.5472,173678.1787,261501.2691,183040.5171,289817.8942,241553.0235,303514.3101,330207.8541,134019.0488,328302.1344,316884.5009,167043.8759,184141.6668,332157.4247,189563.2972,278515.7757,191784.342,274657.074,334611.2952,168361.924,199339.2851,280274.0898,195538.7129,279461.1893,257177.6884,238642.0772,214470.6552,299137.0285,236289.8264,312990.1698,195935.7166,175825.5181,158805.6825,206476.5369,191136.4236,249853.3746,188435.4207,214468.0054,232000.8318,148308.1012,309779.3425,210314.2059,241541.5475,291927.3506,268369.701,220399.7762,185258.1429,231951.6435,119869.4589,262831.5522,278369.2656,189111.8461,195679.1962,251938.5094,212690.4561,247771.5967,238875.7237,219354.5935,190915.7529,197356.7882,257775.7298,272209.7509,209284.0214,196148.3656,312228.3319,285412.9682,158808.7422,180212.0677,253511.3833,248207.574,235254.4593,125964.5466,179793.0765,178362.5465,195242.2836,121355.2633,205068.4504,326340.3856,252340.3124,143250.8459,197789.0232,281657.0398,215023.9104,232339.3866,138792.7016,252728.4127,198718.1511,191541.0288,119370.9764,254576.6166
LPIO182_1,104407.3159,151341.851,58299.27386,67447.56072,69739.58222,44127.95343,124534.5491,80114.13569,67755.54046,73123.96367,72736.32619,123373.1725,69524.9324,109955.6522,192958.4435,85006.30851,112041.4096,46869.86178,107001.086,87671.94007,65867.81551,125140.7251,59361.51199,76273.93205,87205.81497,100578.848,117684.8625,59315.44105,36421.00065,53589.27494,172955.6508,94490.7021,100732.3837,112435.3078,49276.57555,100054.9401,95153.98435,105361.1983,63365.12359,58792.99302,177623.0443,50971.58454,89195.51266,81754.33754,94314.96288,88035.49951,39874.43915,84824.30384,110872.5571,66342.03947,96592.22789,139438.5759,59246.83538,17803.92459,35589.74456,83875.01469,59640.22295,109909.5161,97846.70378,57575.06881,71111.10497,86308.60581,90748.236,73285.73859,69924.26208,99152.73385,117518.4555,47402.83944,159707.1295,42531.48615,52067.25271,51981.2786,27233.4224,107390.4392,44090.72821,77388.70255,82513.32131,79776.30611,159893.8223,72879.35567,135110.1617,81618.902,89174.77083,73163.76829,122325.0148,140578.1653,45199.93527,58359.52716,78177.15415,118739.9136,80591.87295,101401.3199,100004.239,117473.6017,108665.7019,118188.9139,102170.1149,99313.21071,82487.34623,111909.4026,60408.72129,63020.0381,54930.16315,106028.1237,100319.1844,85642.66817,46009.97091,55928.43687,125427.1663,154581.1575,105187.1534,46267.8016,143011.915,147975.0704,48682.47745,55930.60443,99052.96528,79396.9187,77647.90714,44809.93223,62787.31111,128186.9302,100809.4012,116761.0829,121603.3303,57435.5354,92266.45867,132311.4878,56625.66566,72929.9331,56877.46241,72265.78884,111060.8093,63775.19474,113148.5643,117397.3449,59301.42503,80888.09215,110361.8196,83527.06429,94614.84528,117664.2625,97280.35896,88607.34796,65305.45585,75802.75364,93796.86906,97480.4432,35252.38385,47303.86177,46968.91835,71172.93614,60149.04291,74303.40856,46281.52361,55317.93046,63707.53262,96167.28574,76405.98228,83878.59651,87892.92337,73340.32441,55340.48115,57230.51721,95577.6283,68968.19729,72459.81816,59813.31972,57727.08338,73557.7674,70264.8006,37040.92198,79750.17107,82895.53541,82518.02578,38696.78334,80819.20028,90213.78671,69069.36273,91531.31032,110301.9801,87677.0129,114846.3514,57354.70895,91072.76179,148565.3214,77414.44513,67281.90705,25554.90721,47927.29605,68904.62629,89131.51217,28145.20654,95454.57735,134635.4044,63387.78248,77736.69072,84751.851,113784.0433,86140.36023,76728.61128,37198.47288,94278.53219,67267.58664,51105.18246,75234.1575,83959.23973
LPIO182_2,33062.15026,37199.25708,16363.75429,0,20897.59837,22298.31905,20166.15332,24056.4322,22753.6435,46242.8245,23743.67948,0,33486.63163,42533.33976,0,14780.08212,45882.27829,0,30378.17568,14342.39394,22351.86115,0,48099.54885,0,20936.8747,21096.44497,54755.86121,21268.38139,10693.66147,56523.24461,0,34792.70455,25967.39424,21139.48443,30209.17283,39643.66701,48719.14769,23845.23757,0,13231.24615,39039.2109,37946.08993,15947.88027,0,22269.25389,15928.31528,13762.34054,0,18292.84754,12372.07078,18148.5138,69731.36465,0,0,7530.314613,37587.60634,0,27610.40359,40945.14547,22663.79262,15323.8605,35423.12474,25400.61045,51543.84185,18986.49198,32354.22491,41298.03251,34389.53955,34306.51663,32282.66887,13257.91131,0,6165.430345,42479.63614,0,33630.2646,13816.57742,39916.4138,60399.02274,43609.30077,17487.00473,32668.12244,29799.03003,11666.08437,27128.8865,0,15173.02955,27000.23415,0,41412.57838,18998.16839,26551.18628,31038.15009,35432.8694,0,23781.8731,39228.60533,53466.46566,20415.05024,22390.32785,19637.26521,25498.95218,0,23270.19208,50064.88371,19862.35232,26589.96064,21210.6398,50169.30286,52583.48908,28223.25072,35519.17572,0,0,26091.27924,16300.96304,33772.08404,35309.27372,24781.61078,0,38333.85131,24645.86815,20786.59414,35084.84044,29122.316,18190.69939,51853.7495,18470.93251,26411.83655,0,29990.1071,27454.44496,34155.19455,13632.60679,28198.87535,26699.5769,19696.09994,33119.07301,37628.35823,15888.11235,46420.23913,37686.30168,22989.10866,37645.73519,30791.92185,27212.5263,30210.27187,16511.9103,31089.42742,22749.39707,30652.60756,11237.29997,35634.73923,28628.77238,47598.30829,25383.94726,14386.4186,25792.06087,16806.92189,41007.00682,27700.30648,26847.08003,0,19872.40919,18136.26864,17746.79073,44685.31556,0,20102.45281,0,29654.10721,17187.72309,20847.61126,20762.20973,32989.89241,0,14465.55584,20634.36166,13136.44443,31523.14454,16451.3844,20685.16071,18475.86182,14502.71632,21387.37203,58795.59997,25820.57309,51574.65219,8466.683704,16713.51225,21989.61794,43248.41107,11615.71431,38604.4647,53796.69238,27220.66276,19246.06873,17008.42888,34968.92178,0,0,16480.87599,19095.63365,0,19273.09385,31030.26863,24130.50345
ST302_0,247707.2752,203859.0815,180494.7933,115677.659,162640.3324,116796.6391,160179.2767,174082.3812,126934.3309,162707.316,251776.7583,196446.2102,110755.6074,166949.8118,257187.0728,158150.4772,168939.0911,93027.66431,146095.4493,165131.348,165618.8108,169910.6176,197955.0075,171926.3201,134620.2384,153376.4051,212928.1588,195732.1737,96751.41912,161237.4329,289563.3055,174249.8304,200673.5918,231673.7691,201359.2678,151390.2412,173810.8208,233602.4164,325688.1877,137981.01,261818.9219,203655.7979,174376.608,192122.6792,104274.3702,144489.3017,107708.0121,140552.2067,133448.5525,119239.4689,142851.5011,319670.9898,140835.9128,36754.35047,56976.30155,123792.257,229305.187,201257.7784,179569.0779,207791.4968,173064.1529,150317.6444,167678.2026,177244.8914,194948.5224,129372.5823,247323.7252,175359.2558,176912.3956,130361.2246,149129.0892,158902.7282,60307.9654,164765.7123,145704.829,201866.5115,144057.1319,165833.4314,276925.8439,124429.4749,201185.6056,208466.3167,192130.6164,101098.0737,192589.3085,199239.3938,120798.9977,188811.1243,124486.572,190698.9393,147106.1006,220470.8945,125035.4723,167359.535,140165.5974,189588.5826,174229.3083,139806.3885,187594.2118,198183.0578,162456.2308,153697.1219,170378.3456,144383.0946,196493.1335,137801.8895,155718.2256,200033.4723,387204.6891,228163.5255,189246.5661,178390.7879,208469.9561,168087.3968,188432.4416,196495.2841,163173.8293,246326.1979,201815.9359,184657.1949,218182.3409,225778.9003,169577.8454,197597.1798,221937.8768,79332.78384,223185.3437,181991.0832,168356.1693,137413.7156,274166.4175,115192.5172,113535.2882,133844.6038,149115.2176,217341.3489,130585.8465,121828.1469,200088.1787,150121.077,215377.6505,161955.4827,157885.206,207643.3096,212916.6027,172554.8437,197105.3506,119905.6821,184712.0731,141017.184,145894.4521,172143.5763,174085.0112,144965.3084,158608.703,194703.9448,149651.7564,181975.259,139236.0307,189269.8793,229497.1376,141757.8855,157345.1379,170340.7404,155054.379,140952.0714,212288.1505,235841.7344,183307.8087,135274.9055,169571.1695,172242.8137,137764.9464,117468.765,128419.9079,151711.9298,115586.9504,178319.3209,150922.91,194399.1746,143279.0422,204014.9749,147646.3507,152156.8467,168139.804,266387.1469,172765.6264,237314.0288,106015.9743,157707.5487,192783.2342,175897.179,90478.62979,166373.6741,281744.9025,185524.2989,144132.6996,106383.5249,253401.5838,184969.7913,159839.9538,155039.9707,181743.7711,137499.881,133000.685,184031.8394,172661.0344
ST302_1,59516.41895,124963.7514,87956.32814,0,77507.04132,35539.03065,79672.58136,73446.46142,69213.00839,89025.61357,81787.12173,92003.83059,90971.27893,110264.6876,96279.70443,61584.97295,100086.1834,34360.42427,77856.23003,45592.02978,54801.90053,89274.99334,74573.09726,61433.97033,27264.93509,53327.92567,64046.48864,64321.33822,40350.49228,116307.7897,134789.0713,60495.80551,132867.0098,103260.4064,62778.78041,100551.2834,64180.13236,113115.715,69460.4303,59621.14337,86335.41868,48525.65136,79948.66553,57227.28141,40486.2078,86948.84295,30200.32303,63371.87217,72383.48905,43465.57102,86211.99798,63732.66408,66891.13354,16619.74602,17638.68668,72626.45114,72464.48531,46484.78038,64493.29725,54314.68917,25693.90694,79084.99465,59048.15321,128303.3154,74785.38311,76137.88421,94159.22231,51211.96905,94358.68385,68586.17229,49881.74774,40516.26875,35035.59291,81659.17344,61861.76344,57339.60803,92019.13352,78321.77655,99982.31168,42447.26364,73207.46455,94123.35507,75321.64308,37646.79747,84546.04754,66440.15468,71509.16567,63786.38327,37048.95519,54527.65311,90474.9021,67247.7407,67975.67594,74561.8903,61788.82695,39362.45341,81367.95405,73408.90891,58161.73516,71560.68353,40157.12505,65888.3675,39611.5024,59991.43679,86894.1483,51848.10868,56704.40682,69597.04429,76850.70504,64428.12206,61903.41865,104479.7845,78294.43613,90242.03778,80178.10869,102470.7007,68994.89291,138892.8904,66082.0511,72008.48987,84384.21233,70982.39623,44934.73553,56323.39469,100632.8244,36810.08523,80743.44673,87567.83003,43493.45705,81274.48173,91238.37686,34187.26305,74100.96127,49290.99029,49539.68169,70056.79043,33407.06107,48233.57919,75973.38214,83424.19921,48164.34426,58537.1493,67363.76523,88065.19094,97466.67141,52894.82962,31248.01703,51588.07627,89096.43462,45573.06301,63614.27943,40284.03654,60193.5125,58274.42614,43377.24405,62322.51585,52392.56324,53377.57105,45909.30643,74309.66113,100168.0022,50356.89123,84957.42199,54008.22642,42991.66486,61919.39464,46106.53534,100922.3676,69512.7594,60697.85227,50958.51014,75274.43341,58022.3288,59197.18336,41980.74055,71130.51052,47095.35436,121755.4181,48950.0427,93543.31412,94974.07394,70930.89837,82700.49458,50267.7168,51525.43744,58566.46077,65184.27531,63815.58158,39795.22194,56778.24567,42326.87805,54434.46218,34435.5893,54608.52579,97802.37626,108550.8801,50486.33313,50220.46863,103828.9969,99916.53241,67559.98566,43128.64146,56328.2685,77680.01531,42483.93079,94934.03363,67710.22446
ST301_0,689546.922,981263.6569,699885.9578,675243.7219,587317.2497,547754.018,637664.8025,735353.5302,547652.3281,696631.905,716723.986,673862.4651,457502.711,621114.075,563394.165,476464.6328,608519.7504,453059.4868,550798.5144,627068.121,612547.0204,693983.9507,523057.6207,482375.4086,402682.2879,661255.5002,650378.2943,469930.381,419098.5082,661364.7557,780479.7928,426770.236,615647.1111,648591.0653,479409.432,858012.2592,710642.835,577386.2575,828069.3439,557722.0616,663754.7426,514219.8246,675535.0231,646143.0787,411597.3797,486054.5101,448679.553,548809.1682,436598.2578,429817.1001,550217.2386,581412.8216,441904.5979,198960.7907,230779.6386,487481.2709,668983.038,473670.3047,494060.7984,657897.3311,430807.4788,567693.1084,608562.0912,615904.6892,522839.3749,544411.5609,681680.6198,438903.0621,620220.913,552163.7021,629008.0329,406615.7468,222927.5049,574680.2057,494631.9588,379041.242,577249.9905,656401.2461,909178.5174,476718.0234,507014.5017,664412.9988,561564.475,482526.6212,584842.7701,598802.6445,531639.9064,465848.1348,453977.783,591927.6204,546984.7696,747708.9875,478731.4522,605289.3492,462742.852,604109.095,916929.3372,507850.9778,446462.0309,591587.6706,469261.1302,520233.3683,389420.5835,537306.8551,1060080.84,442958.9207,466882.9213,596807.5347,860776.9063,722026.0188,626042.2237,594195.7393,654901.0966,558965.9765,479963.6742,536848.0696,466817.6064,978046.745,518137.3358,417689.5457,576415.978,580772.4995,706279.9809,687941.68,606523.6505,412337.4808,526892.4445,829027.6183,520034.1848,386755.9762,580078.8237,312730.4491,519405.9042,429726.1674,645949.731,630894.1938,418211.829,513079.5927,690333.3497,595787.4281,515845.596,533431.8747,755253.9033,802480.8443,494125.1251,853127.2666,429911.574,553225.1659,656311.9957,488901.6127,659840.4637,553605.3693,507978.6519,501017.2023,432596.8614,699639.7967,517245.9565,470764.0697,471282.9628,586241.2489,637555.5609,583541.9146,703375.5128,468825.8194,395853.7385,405632.0017,509120.2571,566556.7135,530789.2263,364456.0187,819949.8784,590291.6891,465625.2198,423248.6934,563935.4063,405156.6675,424426.1788,450647.3144,507897.8697,472839.0807,393952.2198,532113.7,556218.476,465209.1589,485782.8769,669468.4436,588279.8148,567452.8859,369361.1676,412308.7399,450463.6086,512221.798,348095.9086,513076.1397,772735.9422,672918.4156,371875.1237,446199.5898,987301.2276,489222.4588,869017.3546,561539.8814,432986.2982,507296.4051,532928.6395,596692.7043,562413.6358
ST301_1,345670.4355,337942.8287,170844.872,250501.8275,173334.0591,243689.521,327116.868,190239.2239,136055.1051,297168.5264,300810.9487,416170.4755,141816.803,255335.6896,422068.8075,132705.387,253454.9033,149215.5914,277019.4261,235574.456,212918.7616,184613.4366,320710.3788,160111.0662,135381.354,172465.1405,366348.1968,250241.897,138949.7015,198878.0919,428638.6289,197295.9438,178538.1617,318600.6562,201514.0266,240169.5908,218908.7853,138681.1379,292070.7014,118860.8414,364239.271,251239.6855,236599.2351,269842.4736,136004.2216,208708.3408,123341.9906,268255.1938,141450.7721,104804.494,176753.4613,176197.2695,180337.4934,92018.31621,88342.13288,176496.8093,314734.8125,165104.5367,237619.9101,247751.4151,188885.4836,164829.4781,235403.9176,178288.0619,176578.9061,254824.4157,394404.4667,185429.3985,282330.2547,161567.2215,152773.1736,153259.2656,109699.3715,229368.0085,231543.9247,185550.5839,203848.4149,221319.0193,380184.1978,129335.3139,178484.1511,235390.8476,231965.4874,207402.3405,332155.1122,343723.8152,155017.7202,214374.1631,188904.7534,253595.252,192374.5422,336052.778,207380.0895,267250.978,245912.5213,292742.7809,276420.4055,298715.6572,199364.0075,289566.0361,214143.3397,191425.4939,217456.9915,188465.0822,267620.148,160501.4556,115410.5834,175475.2804,186638.2931,352029.2978,310447.5443,142080.3187,356045.1182,241263.7776,232408.648,171640.7194,135831.6334,298736.165,154233.7645,88958.40181,236426.2941,192685.1452,213789.0436,245355.2361,169264.132,144656.1707,230164.223,324412.5094,170772.3752,138523.1719,270178.6827,174343.1935,156653.8531,142597.0071,198053.1596,153651.5116,200168.7028,153490.3366,199325.1988,178664.0079,159394.9238,232316.3223,216536.8435,269390.828,134739.8829,280676.3216,137656.271,189229.1131,206281.7574,154803.5156,200878.8592,164044.1514,270736.343,215791.4952,201607.5684,288460.5495,160181.7983,152674.0259,163085.0889,221515.678,187840.9133,173454.163,231249.2731,128009.1062,151185.1619,126094.9757,182318.2582,286694.6515,150358.4326,171539.2237,224320.273,285396.8367,173254.1612,214637.1423,284577.4568,133807.682,164423.8299,223533.5431,125166.8795,197646.6309,136699.9056,261561.9099,210659.4284,167251.8504,203237.1761,200938.6536,135595.3534,199036.1375,88550.22793,127436.486,172507.8818,257964.4695,89680.99627,181310.7327,216416.3371,273703.6349,120814.0949,136121.7225,320865.9839,277251.115,204976.0929,161309.0252,199533.8341,195184.7544,174431.779,211638.2541,211217.7873
